Topic,Percentage,song_id,song_name,artist,album,Like_Count,Lyric,cover_url,tags,year
1,0.7279083300563914,32010261,밤새 (취향저격 그녀 X 카더가든),카더가든,밤새 (취향저격 그녀 X 카더가든),4531,나는 아름다운  꿈을 꾼 건진 모르겠네  눈이 부셨던가  그 순간을 잊을 수가 없네  햇살이 좋은 날  운명처럼 다가온 그대  꽃향기가 날 것 같은 그댄       밤새 잠 못 드는  내 맘 알까요  그댄 알까요     밤새 고민해요  왜 이럴까요  어떻게 하죠                          처음 본 그 순간  기억하고 난 기억해요  멈춰진 것 같던 그 시간들       밤새 잠 못 드는  내 맘 알까요  그댄 알까요     밤새 고민해요  왜 이럴까요  어떻게 하죠                          가슴 떨려 오는  감정이 느껴져요    원했던 그 사랑  그 사람이 왔네요    까만 밤 하늘에  그대 얼굴을 그려봐요  깊어지는 내 맘 알아줘요     ,https://image.bugsm.co.kr/album/images/200/203473/20347347.jpg?version=20210804003053.0,"['국내', '가요', '연도별 인기가요', '2020년', '2020년대']",2020y
1,0.6885356266937537,71578163,숲의 아이 (Bon voyage),유아 (오마이걸),Bon Voyage,4519,어느 날 난 조금 낯선 곳에 눈을 떴지  온몸엔 부드러운 털이 자라나고  머리엔 반짝이는 뿔이 돋아나는  그런 곳 이상한 곳  들어봐 고운 새들의 저 노랫소리  느껴봐 맨발에 닿는 풀의 싱그러움  지금 난 태어나서 가장 자유로운 춤을 춰  난 춤을 춰  나는 찾아가려 해 신비로운 꿈  서로 눈을 맞출 때 더 푸르르던 숲  가장 높은 절벽에 올라가 소리쳐  멀리 세상 저편에 날 기다리는 숲    점점 짙어지는 하늘을 봐  보름달 아래 모여드는 반딧불이  오래전 설레었던  어느 처럼 눈부셔 참 눈부셔  길을 잃으면 키가 큰 나무에게 물어야지  그들은 언제나 멋진 답을 알고 있어  이제 난 가장 나 다운 게  무엇인지 알겠어 잘 알겠어  나는 찾아가려 해 신비로운 꿈  서로 눈을 맞출 때 더 푸르르던 숲  가장 높은 절벽에 올라가 소리쳐  멀리 세상 저편에 날 기다리는 숲  나는 찾아가려 해 신비로운 꿈  멀리 세상 저편에 날 기다리는 숲      ,https://image.bugsm.co.kr/album/images/200/145456/14545608.jpg?version=20200909104909.0,"['국내', '가요', '연도별 인기가요', '2020년', '2020년대']",2020y
0,0.9825629660663608,31922980,Candy,백현(BAEKHYUN),Delight - The 2nd Mini Album,4489,아직도 고민해  그래 넌 조심스럽게    가려보는데  존중해 그   오묘한 이 텐션  나도 싫지 않아       주고 싶어      날 선택하길 잠시 기다렸지  특별한 내가 될게  손이 가 손이 가게  내게 중독될 텐데  까다로운 너도       기가 막힌   어른스러운 시나몬  좀 웃기는 민트 뭘 더 원해             주머니 속 향기 넘치면           넌 기분 좋아질 텐데         혼자 있는 캄캄한 상자 속  조금씩 난 금이 가버리지  그런 생각들 퇴색되는   넌 알아    투명하고 단순하고 싶어  너에게만 나를 맞춰가고 싶어        넌 복잡한 사람인 걸 아니까  뭐가 널 웃게 하니  그게 나였으면 해  우울해하지 마     네가 열어줘       기가 막힌   어른스러운 시나몬  좀 웃기는 민트 뭘 더 원해             주머니 속 향기 넘치면           넌 기분 좋아질 텐데         받아줄래   네 손은 다가와 있어  그 체온을 느껴  살짝 녹을 정도만       조마조마한 시간        난 너 아닌 다른 선택이란 없잖아        네 옆에 내가 있게       기가 막힌   어른스러운 시나몬  좀 웃기는 민트 뭘 더 원해             주머니 속 향기 넘치면           넌 기분 좋아질 텐데              ,https://image.bugsm.co.kr/album/images/200/203271/20327149.jpg?version=20200529180005.0,"['국내', '가요', 'KPOP', '댄스', '2020년', '연말연시', '기간별', '인기/히트곡', '송년회', '신나는', '편집숍/매장', '술집/펍']",2020y
1,0.7756300593355044,54305,꽃밭에서,정훈희,정훈희 골든 힛트,4417,꽃밭에 앉아서 꽃잎을 보네  고운 빛은 어디에서 났을까  아름다운 꽃이여 꽃이여    이렇게 좋은날엔 이렇게 좋은날엔  그님이 오신다면 얼마나 좋을까    꽃밭에 앉아서 꽃잎을 보네  고운 빛은 어디에서 났을까  아름다운 꽃송이    이렇게 좋은날엔 이렇게 좋은날엔  그님이 오신다면 얼마나 좋을까    꽃밭에 앉아서 꽃잎을 보네  고운 빛은 어디에서 났을까  아름다운 꽃송이  ,https://image.bugsm.co.kr/album/images/200/47/4777.jpg?version=20170925012151.0,"['2020년', '2020년대', '연도별 국내영화OST', '영화', 'OST', '국내', '국내 영화', '영화/드라마']",2020y
2,0.9561215332900546,30634415,Paul,혁오 (HYUKOH),23,4391,예전으로 돌아가  예전에 산다면  우린 우리 마음만 돌보자  새벽을 컵에 담아  날이 차오르면  두 잔을 맞대보자    너와 내가 결국엔 우리가 버려버렸네요  한창 어린 밤 같던 우리 마음도 늙어버렸네요                          아 잠시 기다렸던  마음은 참 빨라  왜 우린 등 떠밀려 저물까  바싹 마른 추억을  태우는 연기는  왜 이렇게 매울까    우린 손금 속에 살고 있네 난 그게 참 슬퍼  우린 아는 만큼만 했었더라도 충분했겠네요                                                ,https://image.bugsm.co.kr/album/images/200/200944/20094414.jpg?version=20190515011532.0,"['국내', '100시리즈', '2020년']",2020y
1,0.6394272841928983,31999879,내 마음이 움찔했던 순간 (취향저격 그녀 X 규현),규현 (KYUHYUN),내 마음이 움찔했던 순간 (취향저격 그녀 X 규현),4364,어떤 말로 표현해야  그대 알 수 있을까요  어떤 맘을 담아내야만  그대에게 전해질까  하루 종일 눈에 아른거려서  똑같은 매일을 보내고 있다고  나의 맘이 부담이 돼  그대가 달아날까 봐  함께 있는 지금만으로도  충분하다 생각했지만  점점 커지는  그댈 향한 마음에  이젠 말을 하고 싶죠  그댈 사랑하고 있어요  꽤 오래전부터  그대를 처음 본 후 지금까지  내 마음이 한순간 네게 움찔했죠  그때부터 나의  세상은 달라졌죠  그댄 아마 모르겠죠  나의 이런 마음들을  요동치는 소리까지도  꼭 숨겼으니까  난 아직도 많이 겁이 나지만  이제는 용기 내볼게요  그댈 사랑하고 있어요  꽤 오래전부터  그대를 처음 본 후 지금까지  내 마음이 한순간 네게 움찔했죠  그때부터 나의 세상은 달라졌죠  곁에 있는 지금도 행복해  여태껏 아껴뒀던 말  그댈 사랑하고 있어요  꽤 오래전부터  혹시 그대도 나와 같길 기도하며  내 마음이 한순간 네게 움찔했죠  그때부터 나의 세상은 달라졌죠,https://image.bugsm.co.kr/album/images/200/203450/20345022.jpg?version=20210421050024.0,"['국내', '가요', '연도별 인기가요', '2020년', '2020년대']",2020y
0,0.9835741251298751,31801064,WINTER FLOWER(雪中梅)(Feat.RM),윤하(Younha/ユンナ),UNSTABLE MINDSET,4334,시린 겨울바람 깊은 발자국 아래  홀로 피어나  내가 태어나고 널 만난 이유를  찾아서 헤매어  하얗게 번지는 한숨은 얼어붙은 눈물  버려진 꿈들은 다른 상처를 낳고  이 계절의 끝이 어딜까  영원이 있다면                            피어나 주기를  난 왜 널 만난 걸까  하필 바로 지금 여기 이 겨울날  눈 감으면 봄은 아득하고  여긴 찬 숨만 가득한데  모진 겨울 네가 흘렸던 피에서  빨갛게 나는 태어났지  설중매 동백 수선화  그래 날 뭐라고 불러도 좋아                      세상은 너에게만 모질까  누구나 힘들다  어른이 된 네게 그 말은 못 되네 위로가  똑바로 들어 겨울아  네가 날 피운 거야  나 이제 내 가지로  파란 향을 피울 거야  내가 알려줄게  다른 하늘이 있음을  힘껏 불러올게  너를 닮았던 가을을  하얗게 번지는 불빛은 얼어붙은 태양  가려진 달처럼 아직 존재해도  기다림에 끝은 어딜까  시작이 있다면                            피어나 주기를  네 온기 잊지 않아  겨울의 꽃이 되어 춤추는 별이 되어                                피어나길 바래  피어나길 바래  피어나길 바래  피어나길 바래  피어나길 바래,https://image.bugsm.co.kr/album/images/200/202988/20298807.jpg?version=20210616003007.0,"['국내', '가요', '연도별 인기가요', '2020년', '2020년대']",2020y
1,0.9829188202241183,31671657,위로,권진아,멜로가 체질 OST Part 1,4331,세상과 다른 눈으로 나를 사랑하는  세상과 다른 맘으로 나를 사랑하는  그런 그대가 나는 정말 좋다  나를 안아주려 하는 그대 그 품이  나를 잠재우고 나를 쉬게 한다  위로하려 하지 않는 그대 모습이  나에게 큰 위로였다  나의 어제에 그대가 있고  나의 오늘에 그대가 있고  나의 내일에 그대가 있다  그댄 나의 미래다  나와 걸어주려 하는 그대 모습이  나를 웃게 하고 나를 쉬게 한다  옆에 있어주려 하는 그대 모습이  나에게 큰 위로였다  나의 어제에 그대가 있고  나의 오늘에 그대가 있고  나의 내일에 그대가 있다  그댄 나의 미래다,https://image.bugsm.co.kr/album/images/200/202703/20270315.jpg?version=20190910050641.0,"['국내', '100시리즈', '2020년']",2020y
2,0.5010088377712109,3259177,너에게,성시경,응답하라 1994 (tvN 드라마) OST - Part.2,4327,너의 말들을 웃어 넘기는 나의 마음을   너는 모르겠지 너의 모든 걸 좋아하지만   지금 나에겐 두려움이 앞서    너무 많은 생각들이 너를 가로 막고는 있지만   날 보고 웃어주는 네가  그냥 고마울 뿐이야    너는 아직 순수한 마음이 너무 예쁘게 남았어  하지만 나는 왜 그런지 모두가 어려운걸    세상은 분명히 변하겠지   우리의 생각들도 달라지겠지 생각해 봐  어려운 일뿐이지 나에게 보내는 따뜻한 시선을   때로는 외면하고 얼굴을 돌리는 걸 넌 느끼니  너를 싫어해서가 아니야    너를 만난 후 언젠가부터   나의 마음속엔 근심이 생겼지  네가 좋아진 그 다음부터   널 생각하면 깊은 한숨뿐만    사랑스런 너의 눈을 보면   내 맘은 편안해지고 네 손을 잡고 있을 때면  난 이런 꿈을 꾸기도 했어    나의 뺨에 네가 키스할 땐   온 세상이 내 것 같아  이대로 너를 안고 싶어 하지만 세상에는    아직도 너무 많은 일이 네 앞에 버티고 있잖아   생각해 봐 어려운 일뿐이지   네가 접하게 되는 새로운 생활들과  모두가 너에게 시선을 돌리게 될 것을 알 수 있니     너는 이런 내 마음을 아는지  조그마한 너의 마음 다치게 하긴 싫어   이러는 것뿐이지  어른들은 항상 내게 말하지   넌 아직도 모르고 있는 일이 더 많다고  네 순수한 마음만 변치 않길 바래,https://image.bugsm.co.kr/album/images/200/3948/394872.jpg?version=20190910042254.0,"['국내', '100시리즈', '2020년', '가요', '인디']",2020y
1,0.9933552697110785,30210331,상상더하기,라붐(LABOUM),Fresh Adventure,12992,지금 나와 어디든 가자   지루한 하루 여기까지만    작은 가방 운동화 챙겨   자 더 크게 를 높이고    코발트블루 물결 눈부신 바다  달빛 가득 묻은 작은 섬  야경이 눈부신 도시는 어때  함께라면 어디든 좋아   난 너와 나 그곳으로     떠나는 거야   상상에 상상에 상상을 더해서  어머 깜짝야  눈부셔 눈부셔 눈부셔 이건 뭐        두 손 모아 소리치면  푸른 하늘이 내게로 와    날아가볼래  상상의 상상의 미래로 가볼까  바람을 타고   새로운 눈빛에 가슴이 붐 붐 붐   발견했어 우리들만의     흑백영화 같은 하루에   레몬 터지듯 짜릿함이 필요해  지금 당장 널 데려갈게   꿈꿔오던 사진 속 그곳으로    민트그린빛 바람 가득한 숲 속  달콤한 향기의 칵테일  지도를 벗어나      함께라면 어디든 좋아   난 너와 나 그곳으로    떠나는 거야   상상에 상상에 상상을 더해서  어머 깜짝야   눈부셔 눈부셔 눈부셔 이건 뭐        두 손 모아 소리치면  푸른 하늘이 내게로 와    날아가볼래  상상의 상상의 미래로 가볼까  바람을 타고   새로운 눈빛에 가슴이 붐 붐 붐    발견했어 우리들만의     너와 나의 비밀스런 풍경들  언제라도 다시 와 주겠니  은하수 아래 밤새 부른 노래   영원히 잊지 않을 거야    이 시간 속에 영원히   네 품에 안기고 싶은걸   단 둘이 이순간 잠들고 싶은걸  지도엔 없는 이 곳을 꼭 기억해줘  우리들만의      상상에 상상에 상상을 더해서  어머 깜짝야  눈부셔 눈부셔 눈부셔 이건 뭐        처음 만난 세상 속에  나의 가슴이 라 라 라 라    날아가볼래  상상의 상상의 미래로 가볼까  바람을 타고   새로운 눈빛에 가슴이 붐 붐 붐   발견했어 우리 들만의                          ,https://image.bugsm.co.kr/album/images/200/200293/20029341.jpg?version=20190515003210.0,"['국내', '가요', '여름', '여성보컬', 'KPOP', '아이돌']",2021y
1,0.9848518365702442,6065263,Celebrity,아이유(IU),IU 5th Album 'LILAC',12852,세상의 모서리  구부정하게 커버린  골칫거리   걸음걸이 옷차림  이어폰 너머    음악까지 다   넌 모르지  떨군 고개 위  환한 빛 조명이  어딜 비추는지  느려도 좋으니  결국 알게 되길            잊지마 넌 흐린 어둠 사이  왼손으로 그린 별 하나  보이니 그 유일함이 얼마나  아름다운지 말야              지쳐버린 표정 마치  전원을 꺼놓은 듯이  심장소린    네가 가진 반짝거림  상상력   까지 모조리   넌 모르지  아직 못다 핀  널 위해 쓰여진  오래된 사랑시  헤매도 좋으니  웃음 짓게 되길            잊지마 넌 흐린 어둠 사이  왼손으로 그린 별 하나  보이니 그 유일함이 얼마나  아름다운지 말야       발자국마다 이어진 별자리  그 서투른 걸음이 새겨놓은 밑그림  오롯이 너를 만나러 가는 길  그리로 가면 돼 점선을 따라  잊지마 이 오랜 겨울 사이  언 틈으로 피울 꽃 하나  보이니 하루 뒤 봄이 얼마나  아름다울지 말야            ,https://image.bugsm.co.kr/album/images/200/40271/4027185.jpg?version=20210421042904.0,"['국내', '100시리즈', '2021년', '2021 뮤직PD 선곡 TOP100']",2021y
2,0.8788377360532252,32161776,Beautiful Beautiful,온앤오프(ONF),ONF: MY NAME,9278,빠밤 빠밤 빰빰 빰빠밤빠밤 빰   빠밤 빠밤 빰빰 빰빠밤빠밤 빰   빠밤 빠밤 빰빰 빰빠밤빠밤 빰   빠밤 빠밤 빰빰  숨소리 초에도 담긴 내 진심 깊은 진심  너와 난 이 순간도 팽창하고 있는  큰 우주 깊은 우주  사람들이 짜 놓은 에  애써 나를 끼워 넣지 않아  미움받을 용기를 세팅할 게  상처는 더욱 날 성장시켜  오늘도 수고한 나에게 축복을    노래해     내 삶의 모든 외침이 곧 예술 예술 예술    느껴      보란 듯이 우린 활짝 피어나 불러 노래   빠밤 빠밤 빰빰 빰빠밤빠밤 빰   빠밤 빠밤 빰빰 빰빠밤빠밤 빰     빠밤 빠밤 빰빰 빰빠밤빠밤 빰   빠밤 빠밤 빰빰 빰빠밤빠밤 빰     다 던져 다 벗어 던져     난 이대로 있는 그대로    누가 날 컨트롤 할 수 없어  난  나의   내가 되고 싶은 건    아닌    매일 매일이 치열한   아닌    난 누구보다 빛나   이런 날 보며 신나서      들어 봐  이런 날 위한 축배를    노래해     내 삶의 모든 외침이 곧 예술 예술 예술    느껴      보란 듯이 우린 활짝 피어나   모두의 마음엔 은하수가 있어서    어둠을 이겨낼 땐 눈물이 흘러   찬란한 별이 되어   노래해     우리 함께 하는 모든 것이 예술 예술 예술    느껴      보란 듯이 우린 더 크게 외쳐 불러 노래   빠밤 빠밤 빰빰 빰빠밤빠밤 빰   빠밤 빠밤 빰빰 빰빠밤빠밤 빰    살아 있다 우린 꿈을 꾼다 우린  아름다운 우리 여기에 있다   빠밤 빠밤 빰빰 빰빠밤빠밤 빰   빠밤 빠밤 빰빰 ,https://image.bugsm.co.kr/album/images/200/203807/20380782.jpg?version=20210225172951.0,"['국내', '100시리즈', '2021년', '2021 뮤직PD 선곡 TOP100']",2021y
2,0.9135245010443933,6097466,라일락,아이유(IU),IU 5th Album 'LILAC',8938,나리는 꽃가루에 눈이 따끔해 아야  눈물이 고여도 꾹 참을래  내 마음 한켠 비밀스런 오르골에 넣어두고서  영원히 되감을 순간이니까  우리 둘의 마지막 페이지를 잘 부탁해  어느 작별이 이보다 완벽할까         오 라일락 꽃이 지는 날    이런 결말이 어울려  안녕 꽃잎 같은 안녕  하이얀 우리 봄날의   아 얼마나 기쁜 일이야            봄바람처럼            봄바람처럼  기분이 달아 콧노래 부르네 랄라  입꼬리는 살짝 올린 채  어쩜 이렇게 하늘은 더 바람은 또 완벽한 건지  오늘따라 내 모습 맘에 들어  처음 만난 그날처럼 예쁘다고 말해줄래  어느 이별이 이토록 달콤할까       오 라일락 꽃이 지는 날    이런 결말이 어울려  안녕 꽃잎 같은 안녕  하이얀 우리 봄날의   아 얼마나 기쁜 일이야          뜬구름처럼          뜬구름처럼  너도 언젠가 날 잊게 될까  지금 표정과 오늘의 향기도  단잠 사이에 스쳐간  봄날의 꿈처럼  오 라일락 꽃이 지는 날    너의 대답이 날 울려  안녕 약속 같은 안녕  하이얀 우리 봄날에   아 얼마나 기쁜 일이야            봄바람처럼            봄바람처럼          뜬구름처럼          뜬구름처럼,https://image.bugsm.co.kr/album/images/200/40271/4027185.jpg?version=20210421042904.0,"['국내', '100시리즈', '2021년', '2021 뮤직PD 선곡 TOP100']",2021y
0,0.9726903503343306,32235760,Next Level,aespa,Next Level,8669,절대적 룰을 지켜  내 손을 놓지 말아  결속은 나의 무기  광야로 걸어가  알아 네    위협에 맞서서  제껴라 제껴라 제껴라  상상도 못한    유혹은 깊고 진해       맞잡은 손을 놓쳐  난 절대 포기 못해        저 너머의 문을 열어     널 결국엔 내가 부셔     에 닿을 때까지     제껴라 제껴라 제껴라                                   적대적인 고난과 슬픔은  널 더  진화시켜              감정들을 배운 다음                                          감당할 수 없는 절망도  내 믿음을 깨지 못해  더 아픈 시련을 맞아도  난 잡은 손을 놓지 않을게   절대로 뒤를 돌아보지 말아  광야의 것 탐내지 말아  약속이 깨지면  모두 걷잡을 수 없게 돼  언제부턴가 불안해져 가는 신호  널 파괴하고 말 거야                  가 만들어낸 환각 퀘스트   를 분리시켜놓길 원해 그래  중심을 잃고 목소리도 잃고 비난받고  사람들과 멀어지는 착각 속에   우리   들을 불러봐  의   를 열어봐  이건   깨어났어              결국 난 문을 열어  그 빛은 네겐        난 궁금해 미치겠어  이다음에 펼칠           저 너머의 문을 열어     널 결국엔 내가 부셔     에 닿을 때까지     제껴라 제껴라 제껴라        더 강해져 자유롭게     난 광야의 내가 아냐     야수 같은 나를 느껴     제껴라 제껴라 제껴라  ,https://image.bugsm.co.kr/album/images/200/203973/20397321.jpg?version=20210518110655.0,"['국내', '가요', '여름', '여성보컬', 'KPOP', '아이돌']",2021y
0,0.586455573981813,6109832,신호등,이무진,신호등,7715,이제야 목적지를 정했지만  가려한 날 막아서네 난 갈 길이 먼데  새빨간 얼굴로 화를 냈던  친구가 생각나네  이미 난 발걸음을 떼었지만  가려한 날 재촉하네 걷기도 힘든데  새파랗게 겁에 질려 도망간  친구가 뇌에 맴도네  건반처럼 생긴 도로 위  수많은 동그라미들 모두가  멈췄다 굴렀다 말은 잘 들어  그건 나도 문제가 아냐  붉은색 푸른색 그 사이 초 그 짧은 시간  노란색 빛을 내는 저기 저 신호등이  내 머릿속을 텅 비워버려 내가 빠른지도  느린지도 모르겠어  그저 눈앞이 샛노랄 뿐이야  솔직히 말하자면 차라리  운전대를 못 잡던  어릴 때가 더 좋았었던 것 같아  그땐 함께 온 세상을 거닐 친구가 있었으니  건반처럼 생긴 도로 위  수많은 조명들이 날 빠르게  번갈아 가며 비추고 있지만  난 아직 초짜란 말이야  붉은색 푸른색 그 사이 초 그 짧은 시간  노란색 빛을 내는 저기 저 신호등이  내 머릿속을 텅 비워버려 내가 빠른지도  느린지도 모르겠어  그저 눈앞이 샛노랄 뿐이야  꼬질꼬질한 사람이나  부자 곁엔 아무도 없는  삼색 조명과 이색 칠 위에  서 있어 괴롭히지 마  붉은색 푸른색 그 사이 초 그 짧은 시간  노란색 빛을 내는 저기 저 신호등이  내 머릿속을 텅 비워버려 내가 빠른지도  느린지도 모르겠어  그저 눈앞이 샛노랄 뿐이야,https://image.bugsm.co.kr/album/images/200/40448/4044879.jpg?version=20210515065000.0,"['NewSongs', ""IT'S NEW! 신곡 에센셜""]",2021y
1,0.9892620512401163,78889403,Dun Dun Dance,오마이걸(OH MY GIRL),Dear OHMYGIRL,6743,유성이 비처럼 쏟아지는 하늘  그 아래 너와 함께 춤추고 싶어  색색의 옷들과 예쁜 액세서리    흐르는 저 음악이 내 맘을 설레게 하지           다른 아무것도 생각하진 마   발자국으로 가득한 무대 위에 올라  자유로운 몸짓 그 사랑스런 느낌  저 따분했던 하루와 일상에서 벗어나         지구를 등지고 떠올라  맘껏    긴 춤을 춰  말리지 마 지금 내 기분은     멀리 멀리 멀리 다 눈부셔                             날 멈추지 마                             빨간                 저 태양이 다시 눈뜰 때까지  넌 평범한데 뭔가 달라  왠지 묘한 구석이 있네  난 가려져 있는 게 보여  우린 모두 이상해 조금씩은   사람을 가장한 낯선 존재들처럼     놀라지 않아 괜찮아 좀 더 가까이 와  다른 시선 따위 다 잊어버려 우리  늘 복잡한 저세상과 기대에서 벗어나         지구를 등지고 떠올라  맘껏    긴 춤을 춰  말리지 마 지금 내 기분은     멀리 멀리 멀리 다 눈부셔                             날 멈추지 마                        어차피 작은 점일 뿐야 보석 같은 아이야  몇 발짝 멀리 떨어져서 바라보면 돼  우린         지구를 등지고 떠올라  맘껏    긴 춤을 춰  말리지 마 지금 내 기분은     멀리 멀리 멀리 다 눈부셔                             날 멈추지 마                     ,https://image.bugsm.co.kr/album/images/200/154325/15432584.jpg?version=20210818002433.0,"['국내', '가요', '여름', '여성보컬', 'KPOP', '아이돌']",2021y
0,0.9869006832255637,31995456,운전만해 (We Ride),브레이브걸스(Brave Girls),We Ride,6122,넌 운전만 해  계속 운전만 해  왜 이리 된 걸까 우리 사이가  갑자기 어색해졌단 걸  왜 달라졌을까 웃음이 말라서  함께 있는 게 불편해졌어  말없이 그냥 걷기만 해요         아무런 말도 없이 처음과는 너무 다른 사이  말없이 그냥 먹기만 해요  부쩍 줄어든 대화 속에      침묵이 내려 지금  달리는 차 안에 우린 아무 말 없네  너는 그렇게 운전만 해  난 핸드폰 보네 넌 창밖을 보네  난 너무 답답해 우리 사이는 막막해            계속해서 침묵만                소리만 이곳에 이곳에     무슨 말 좀 해봐  말없이 그냥 걷기만 해요         아무런 말도 없이 처음과는 너무 다른 사이  말없이 그냥 먹기만 해요  부쩍 줄어든 대화 속에      침묵이 내려 지금  달리는 차 안에 우린 아무 말 없네  너는 그렇게 운전만 해  난 핸드폰 보네 넌 창밖을 보네  난 너무 답답해 우리 사이는 막막해           이 침묵은 깨져야만 해  너도 나도 다 알면서도  쉽게 뗄 수 없는 입  달리는 차 안에 우린 아무 말 없네  너는 그렇게 운전만 해  난 핸드폰 보네 넌 창밖을 보네  난 너무 답답해 우리 사이는 막막해   넌 운전만 해  계속 운전만 해,https://image.bugsm.co.kr/album/images/200/203439/20343945.jpg?version=20210421050015.0,"['국내', '가요', '여름', '여성보컬', 'KPOP', '아이돌']",2021y
0,0.9756109081744687,32099906,What Do I Call You,태연 (TAEYEON),What Do I Call You - The 4th Mini Album,5756,넌   남은 건 별로 없어      안녕이라 했는데  왜 넌 내 옆에 있어  그대로 그대로 그대로  어색했던 공기에  웃음이 났어 왜  너무 가까웠던  내 것이었던              남이잖아  별일 없던 척  말을 거나  그렇게 꼭 껴안았는데                이럴 때엔  이름이 역시  무난할까  내 연인이었던                   복잡한 밤이야  기대 반 장난 너를  불러내 불러내 불러내  날 데리러 온 네게 기대  생각해 궁금해  적당한 거리란 건 뭘까       널 매일 보는 걸  이젠 아는 사람  내 것이었던              남이잖아  별일 없던 척  말을 거나  그렇게 꼭 껴안았는데                이럴 때엔  이름이 역시  무난할까  내 연인이었던                   모든 게 달라졌는데  편하진 않은데  넌 내 옆에 있고  이제는 널 뭐라 부를까                                                                                          남이잖아  이름이 역시  무난할까  그렇게 꼭 껴안았는데        ,https://image.bugsm.co.kr/album/images/200/203673/20367316.jpg?version=20201228113002.0,"['국내', '100시리즈', '2021년', '2021 뮤직PD 선곡 TOP100']",2021y
1,0.9603696171716473,6132120,strawberry moon,아이유(IU),strawberry moon,5496,달이 익어가니 서둘러 젊은 피야  민들레 한 송이 들고  사랑이 어지러이 떠다니는 밤이야  날아가 사뿐히 이루렴  팽팽한 어둠 사이로  떠오르는 기분  이 거대한 무중력에 혹 휘청해도  두렵진 않을 거야  푸르른 우리 위로  커다란   한 스쿱  나에게 너를 맡겨볼래    바람을 세로질러  날아오르는 기분    삶이 어떻게 더 완벽해   다시 마주하기 어려운 행운이야  온몸에 심장이 뛰어   오히려 기꺼이 헤매고픈 밤이야  너와 길 잃을 수 있다면  맞잡은 서로의 손으로  출입구를 허문  이 무한함의 끝과 끝 또 위아래로  비행을 떠날 거야  푸르른 우리 위로  커다란   한 스쿱  나에게 너를 맡겨볼래    바람을 세로질러  날아오르는 기분    삶이 어떻게 더 완벽해   놀라워 이보다  꿈같은 순간이 또 있을까 더 있을까  아마도 우리가 처음 발견한  오늘 이 밤의 모든 것 그 위로 날아  푸르른 우리 위로  커다란   한 스쿱  세상을 가져보니 어때    바람을 세로질러  날아오르는 기분    삶이 어떻게 더 완벽해 ,https://image.bugsm.co.kr/album/images/200/40662/4066238.jpg?version=20211020063535.0,"['NewSongs', ""IT'S NEW! 신곡 에센셜""]",2021y
2,0.9808253066496525,6102049,ASAP,STAYC(스테이씨),STAYDOM,5410,그건 누구에겐 돈       더는 못 기다려 줘  원래 나는 좀 참을성이 없는 몸  솔직한 게 좋은 걸          달콤하기만 해도 싫어     매너 좋은 거 착한 거는 나도 구분해    순간 반짝할 거면 시작도 않는 걸   내가 생각해도         내 반쪽 아니 완전   나와 똑같아 내 맘 잘 알아줄   꼭 닮은 내   눈앞에 나타나 줘                눈앞에 눈앞에 나타나 줘      가끔 까탈스럽대        콧대 높대 아닌데    이해하게 될 걸 너만 나타나면           달콤하기만 해도 싫어     겉만 그런지 진심인지 나도 구분해    금방 타오른다면 쉽게 꺼지는 걸   내가 생각해도         내 반쪽 아니 완전   나와 똑같아 내 맘 잘 알아줄   꼭 닮은 내   눈앞에 나타나 줘                눈앞에 눈앞에 나타나 줘  실제론 어떤 느낌인 걸까        한 번도 느껴본 적 없는 걸      기다리고 있는데     내 반쪽 아니 완전   나와 똑같아 내 맘 잘 알아줄   꼭 닮은 내   눈앞에 나타나 줘                눈앞에 눈앞에 나타나 줘,https://image.bugsm.co.kr/album/images/200/40400/4040011.jpg?version=20210421043058.0,"['국내', '가요', '여름', '여성보컬', 'KPOP', '아이돌']",2021y
